UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
6.74,-1,1,927760.0,47027.0,6.311396598815918,-0.00044288081699050963
6.76,-1,1,930706.0,47191.0,6.331684112548828,-0.00045616389252245426
6.78,-1,1,933742.0,47433.0,6.352591514587402,-0.00044919969514012337
6.8,-1,1,936653.0,47582.0,6.3726372718811035,-0.0004675394156947732
6.82,-1,1,939464.0,47852.0,6.391994953155518,-0.00044872844591736794
6.84,-1,1,942318.0,48086.0,6.411648750305176,-0.00044246402103453875
6.86,-1,1,945440.0,48248.0,6.433147430419922,-0.0004558707878459245
6.88,-1,1,948540.0,48489.0,6.454495429992676,-0.00044794834684580564
6.9,-1,1,951264.0,48650.0,6.473254203796387,-0.000459793460322544
6.92,-1,1,954277.0,48872.0,6.494002819061279,-0.00045964663149788976
6.94,-1,1,957314.0,49141.0,6.51491641998291,-0.00044302979949861765
6.96,-1,1,960129.0,49268.0,6.5343017578125,-0.0004620343679562211
6.98,-1,1,966065.0,49594.0,6.575179100036621,-0.0004910980351269245
7.0,-1,1,968969.0,49951.0,6.595177173614502,-0.0004491826693993062
7.0200000000000005,-1,1,971596.0,50114.0,6.61326789855957,-0.0004526813863776624
7.04,-1,1,974075.0,50389.0,6.630338668823242,-0.00042580030276440084
7.0600000000000005,-1,1,975318.0,50579.0,6.638898849487305,-0.0003974197315983474
7.08,-1,1,969794.0,50758.0,6.600858211517334,-0.0002629184746183455
7.1000000000000005,-1,1,1007751.0,50931.0,6.862244129180908,-0.0007769191870465875
7.12,-1,1,992304.0,51117.0,6.755870342254639,-0.0005931108607910573
7.140000000000001,-1,1,994341.0,51413.0,6.769897937774658,-0.0005401228554546833
7.16,-1,1,996837.0,51680.0,6.7870869636535645,-0.000516137049999088
7.18,-1,1,998995.0,51848.0,6.801947116851807,-0.0005176409613341093
7.2,-1,1,1001742.0,52085.0,6.820864677429199,-0.0005049650790169835
7.22,-1,1,1004351.0,52322.0,6.838830471038818,-0.0004931912990286946
7.24,-1,1,1007409.0,52434.0,6.859889030456543,-0.0005217038560658693
7.26,-1,1,1010144.0,52602.0,6.87872314453125,-0.0005322702927514911
7.28,-1,1,1013266.0,52863.0,6.9002227783203125,-0.0005196739220991731
7.3,-1,1,1016272.0,53056.0,6.920923233032227,-0.0005247819935902953
7.32,-1,1,1019394.0,53243.0,6.942422389984131,-0.0005351253785192966
7.34,-1,1,1022391.0,53501.0,6.9630608558654785,-0.000521986628882587
7.36,-1,1,1025350.0,53738.0,6.9834370613098145,-0.0005175197147764266
7.38,-1,1,1028475.0,53998.0,7.00495719909668,-0.0004999092780053616
7.4,-1,1,1031365.0,54220.0,7.0248589515686035,-0.0005056113004684448
7.42,-1,1,1034556.0,54420.0,7.046833515167236,-0.0005065432051196694
7.44,-1,1,1037602.0,54732.0,7.067809581756592,-0.0004835692816413939
7.46,-1,1,1040684.0,54969.0,7.089033126831055,-0.0004780251474585384
7.48,-1,1,1043867.0,55224.0,7.110952854156494,-0.00046922272304072976
7.5,-1,1,1047068.0,55322.0,7.13299560546875,-0.0005067052552476525
7.5200000000000005,-1,1,1049965.0,55502.0,7.152945041656494,-0.0005142742884345353
7.54,-1,1,1052952.0,55656.0,7.173515319824219,-0.0005309971747919917
7.5600000000000005,-1,1,1058959.0,56051.0,7.214881420135498,-0.0005420497618615627
7.58,-1,1,1062023.0,56350.0,7.235981464385986,-0.0005193593096919358
7.6000000000000005,-1,1,1065034.0,56542.0,7.256716251373291,-0.000520793255418539
7.62,-1,1,1067954.0,56736.0,7.276824474334717,-0.0005288176471367478
7.640000000000001,-1,1,1071259.0,57002.0,7.299583911895752,-0.0005152588710188866
7.66,-1,1,1074092.0,57205.0,7.319093227386475,-0.0005211263778619468
7.68,-1,1,1077113.0,57349.0,7.3398966789245605,-0.0005397877539508045
7.7,-1,1,1080236.0,57652.0,7.36140251159668,-0.0005139777786098421
7.72,-1,1,1083432.0,57880.0,7.383411884307861,-0.0005150464712642133
7.74,-1,1,1086277.0,58076.0,7.403003692626953,-0.0005203944747336209
7.76,-1,1,1089236.0,58291.0,7.423379898071289,-0.0005164126050658524
7.78,-1,1,1092137.0,58484.0,7.443357467651367,-0.000524018076248467
7.8,-1,1,1095333.0,58603.0,7.465366363525391,-0.0005560448626056314
7.82,-1,1,1098413.0,58920.0,7.486576557159424,-0.0005259180907160044
7.84,-1,1,1101600.0,59117.0,7.508522987365723,-0.0005319256451912224
7.86,-1,1,1104638.0,59371.0,7.529443740844727,-0.0005259981844574213
7.88,-1,1,1107750.0,59488.0,7.550873756408691,-0.0005522744031623006
7.9,-1,1,1110889.0,59754.0,7.572490692138672,-0.0005380366928875446
7.92,-1,1,1114040.0,60005.0,7.594189167022705,-0.0005310713895596564
7.94,-1,1,1117062.0,60306.0,7.615000247955322,-0.0005108730983920395
7.96,-1,1,1120216.0,60463.0,7.636719703674316,-0.0005343029042705894
7.98,-1,1,1123459.0,60691.0,7.659051895141602,-0.0005281629273667932
8.0,-1,1,1126579.0,60980.0,7.680537700653076,-0.0005128625780344009
8.02,-1,1,1129653.0,61180.0,7.701706409454346,-0.000516291824169457
8.040000000000001,-1,1,1132795.0,61462.0,7.7233428955078125,-0.0004980146768502891
8.06,-1,1,1136920.0,61688.0,7.751749515533447,-0.0005188750219531357
8.08,-1,1,1139812.0,61940.0,7.771665096282959,-0.000501527392771095
8.1,-1,1,1238167.0,67791.0,8.448973655700684,-0.0008310191915370524
8.120000000000001,-1,1,1240895.0,67871.0,8.467759132385254,-0.0008654727716930211
8.14,-1,1,1243742.0,68140.0,8.48736572265625,-0.0008463424164801836
8.16,-1,1,1249036.0,68538.0,8.523821830749512,-0.0008418600773438811
8.18,-1,1,1251867.0,68661.0,8.543316841125488,-0.0008639776497147977
8.2,-1,1,1254661.0,68949.0,8.5625581741333,-0.0008382324012927711
8.22,-1,1,1257428.0,69123.0,8.581611633300781,-0.0008455234346911311
8.24,-1,1,1260125.0,69293.0,8.600184440612793,-0.0008526755264028907
8.26,-1,1,1262914.0,69435.0,8.619390487670898,-0.0008696393924765289
8.28,-1,1,1265741.0,69612.0,8.638858795166016,-0.0008747693500481546
8.3,-1,1,1268537.0,69807.0,8.658112525939941,-0.0008762058569118381
8.32,-1,1,1271257.0,70011.0,8.676843643188477,-0.0008729862165637314
8.34,-1,1,1273936.0,70197.0,8.695292472839355,-0.0008761804783716798
8.36,-1,1,1276751.0,70400.0,8.714677810668945,-0.000875178084243089
8.38,-1,1,1279471.0,70561.0,8.73340892791748,-0.0008850485319271684
8.4,-1,1,1282089.0,70709.0,8.751436233520508,-0.0008952600765042007
8.42,-1,1,1285080.0,71041.0,8.77203369140625,-0.0008865167037583888
8.44,-1,1,1287917.0,71094.0,8.791570663452148,-0.0009006050531752408
8.46,-1,1,1290641.0,71287.0,8.81032943725586,-0.0009026778279803693
8.48,-1,1,1293386.0,71472.0,8.829232215881348,-0.0009086488862521946
8.5,-1,1,1296083.0,71655.0,8.84780502319336,-0.0009092261316254735
8.52,-1,1,1298825.0,71786.0,8.866686820983887,-0.000927289598621428
8.540000000000001,-1,1,1301553.0,71926.0,8.885473251342773,-0.0009419581037946045
8.56,-1,1,1304418.0,72067.0,8.905202865600586,-0.0009553294512443244
8.58,-1,1,1307205.0,72343.0,8.924394607543945,-0.0009388693142682314
8.6,-1,1,1309972.0,72547.0,8.943449974060059,-0.0009367697639390826
8.620000000000001,-1,1,1312725.0,72812.0,8.962408065795898,-0.0009173382422886789
8.64,-1,1,1315565.0,73009.0,8.981965065002441,-0.0009184731752611697
8.66,-1,1,1318269.0,73168.0,9.000585556030273,-0.000928124354686588
8.68,-1,1,1321016.0,73419.0,9.019502639770508,-0.0009147284436039627
8.700000000000001,-1,1,1323793.0,73546.0,9.038625717163086,-0.0009330337634310126
8.72,-1,1,1326528.0,73817.0,9.057459831237793,-0.0009108434896916151
8.74,-1,1,1332552.0,74256.0,9.098943710327148,-0.0009108903468586504
8.76,-1,1,1335299.0,74321.0,9.117859840393066,-0.0009492758545093238
8.78,-1,1,1338269.0,74631.0,9.138312339782715,-0.0009168758406303823
8.8,-1,1,1341134.0,74686.0,9.158041954040527,-0.0009597009047865868
8.82,-1,1,1343940.0,74880.0,9.177366256713867,-0.000961336656473577
8.84,-1,1,1346795.0,75070.0,9.197026252746582,-0.0009663458331488073
8.86,-1,1,1349720.0,75343.0,9.217169761657715,-0.0009500094456598163
8.88,-1,1,1352704.0,75614.0,9.237717628479004,-0.0009302382241003215
8.9,-1,1,1355446.0,75750.0,9.256600379943848,-0.0009503792971372604
8.92,-1,1,1358355.0,75935.0,9.276633262634277,-0.0009541322942823172
8.94,-1,1,1361151.0,76169.0,9.295886993408203,-0.0009259466314688325
8.96,-1,1,1363976.0,76261.0,9.315340995788574,-0.0009749073069542646
8.98,-1,1,1366724.0,76551.0,9.334264755249023,-0.000950558518525213
9.0,-1,1,1369630.0,76747.0,9.354276657104492,-0.0009409628110006452
9.02,-1,1,1372457.0,77013.0,9.373744010925293,-0.0009367173770442605
9.040000000000001,-1,1,1375393.0,77223.0,9.393962860107422,-0.0009354729554615915
9.06,-1,1,1378202.0,77443.0,9.41330623626709,-0.000930173322558403
9.08,-1,1,1381143.0,77624.0,9.43355941772461,-0.0009362433338537812
9.1,-1,1,1384079.0,77835.0,9.453777313232422,-0.0009354966459795833
9.120000000000001,-1,1,1386813.0,78017.0,9.472604751586914,-0.000942565849982202
9.14,-1,1,1389665.0,78182.0,9.4922456741333,-0.000950198620557785
9.16,-1,1,1392536.0,78368.0,9.512016296386719,-0.0009593833237886429
9.18,-1,1,1395439.0,78555.0,9.53200626373291,-0.0009627185645513237
9.200000000000001,-1,1,1398175.0,78700.0,9.550848007202148,-0.0009771442273631692
9.22,-1,1,1401138.0,78932.0,9.57125186920166,-0.0009701816597953439
9.24,-1,1,1403890.0,79125.0,9.590204238891602,-0.0009731772588565946
9.26,-1,1,1406810.0,79289.0,9.610312461853027,-0.000985999358817935
9.28,-1,1,1409687.0,79546.0,9.63012409210205,-0.0009687117417342961
9.3,-1,1,1412405.0,79723.0,9.64884090423584,-0.0009749415330588818
9.32,-1,1,1418095.0,80135.0,9.688024520874023,-0.0009747283766046166
9.34,-1,1,1420911.0,80353.0,9.707416534423828,-0.0009699894580990076
9.36,-1,1,1423734.0,80484.0,9.726856231689453,-0.0009909854270517826
9.38,-1,1,1426671.0,80847.0,9.747081756591797,-0.0009426791802980006
9.4,-1,1,1429583.0,80975.0,9.767134666442871,-0.0009597167372703552
9.42,-1,1,1432333.0,81245.0,9.786072731018066,-0.0009476655977778137
9.44,-1,1,1435189.0,81465.0,9.805739402770996,-0.0009422609000466764
9.46,-1,1,1438096.0,81554.0,9.825758934020996,-0.0009766501607373357
9.48,-1,1,1441080.0,81695.0,9.846307754516602,-0.0009944954654201865
9.5,-1,1,1443818.0,81857.0,9.865161895751953,-0.0010049226693809032
9.52,-1,1,1446758.0,82116.0,9.885408401489258,-0.0009910652879625559
9.540000000000001,-1,1,1449597.0,82494.0,9.904958724975586,-0.0009397378307767212
9.56,-1,1,1452399.0,82511.0,9.924253463745117,-0.000992395682260394
9.58,-1,1,1455156.0,82810.0,9.94324016571045,-0.000965509214438498
9.6,-1,1,1458129.0,82879.0,9.963712692260742,-0.0010013417340815067
9.620000000000001,-1,1,1460874.0,83016.0,9.98261547088623,-0.00101856782566756
9.64,-1,1,1463849.0,83341.0,10.003103256225586,-0.0009891379158943892
9.66,-1,1,1466575.0,83434.0,10.021875381469727,-0.0010193102061748505
9.68,-1,1,1469428.0,83710.0,10.041522026062012,-0.001025982666760683
9.700000000000001,-1,1,1472363.0,83900.0,10.06173324584961,-0.0010022118221968412
9.72,-1,1,1475139.0,84080.0,10.080849647521973,-0.0010081242071464658
9.74,-1,1,1478024.0,84244.0,10.100717544555664,-0.0010204697027802467
9.76,-1,1,1480790.0,84669.0,10.119765281677246,-0.0009583879727870226
9.78,-1,1,1483722.0,84747.0,10.1399564743042,-0.0009917797287926078
9.8,-1,1,1486587.0,84939.0,10.159685134887695,-0.0009963102638721466
9.82,-1,1,1489396.0,85131.0,10.17902946472168,-0.000997947994619608
9.84,-1,1,1492363.0,85469.0,10.199460983276367,-0.0009613679721951485
9.86,-1,1,1495208.0,85607.0,10.2190523147583,-0.000981166842393577
9.88,-1,1,1498113.0,85768.0,10.239057540893555,-0.0009930526139214635
9.9,-1,1,1500914.0,86032.0,10.258345603942871,-0.0009786131558939815
9.92,-1,1,1506616.0,86439.0,10.297613143920898,-0.0009759509703144431
9.94,-1,1,1509523.0,86663.0,10.317630767822266,-0.0009721058304421604
9.96,-1,1,1512393.0,86885.0,10.337394714355469,-0.0009682810632511973
9.98,-1,1,1515371.0,87105.0,10.357902526855469,-0.0009634184534661472
10.0,-1,1,1518000.0,87349.0,10.376007080078125,-0.0009494450641795993
9.98,-1,1,1515270.0,87158.0,10.357207298278809,-0.0009453734965063632
9.96,-1,1,1512484.0,87037.0,10.338021278381348,-0.0009267284767702222
9.94,-1,1,1509350.0,86630.0,10.31644058227539,-0.0009801201522350311
9.92,-1,1,1506481.0,86332.0,10.296683311462402,-0.001004011370241642
9.9,-1,1,1500766.0,85961.0,10.25732707977295,-0.0009973018895834684
9.88,-1,1,1497953.0,85743.0,10.237956047058105,-0.0009976121364161372
9.86,-1,1,1495046.0,85515.0,10.217937469482422,-0.0010052105644717813
9.84,-1,1,1492215.0,85443.0,10.198442459106445,-0.0009687430574558675
9.82,-1,1,1489441.0,85160.0,10.179339408874512,-0.0009914309484884143
9.8,-1,1,1486599.0,84983.0,10.159768104553223,-0.0009832007344812155
9.78,-1,1,1483703.0,84687.0,10.139824867248535,-0.00100709090474993
9.76,-1,1,1480877.0,84362.0,10.12036418914795,-0.001044507953338325
9.74,-1,1,1477933.0,84329.0,10.100090980529785,-0.0009936923161149025
9.72,-1,1,1475139.0,84046.0,10.080849647521973,-0.00101787643507123
9.7,-1,1,1472265.0,83861.0,10.06105899810791,-0.0010116896592080593
9.68,-1,1,1469362.0,83739.0,10.041068077087402,-0.0009861324215307832
9.66,-1,1,1466538.0,83654.0,10.021620750427246,-0.0009575544390827417
9.64,-1,1,1463666.0,83309.0,10.001843452453613,-0.00099681387655437
9.62,-1,1,1460661.0,83042.0,9.981149673461914,-0.001009252155199647
9.6,-1,1,1457913.0,82751.0,9.962225914001465,-0.001035757246427238
9.58,-1,1,1455011.0,82636.0,9.942241668701172,-0.001011519692838192
9.56,-1,1,1452264.0,82339.0,9.923324584960938,-0.0010369494557380676
9.54,-1,1,1449352.0,82277.0,9.903271675109863,-0.0009967208607122302
9.52,-1,1,1446533.0,82056.0,9.883858680725098,-0.0010043400106951594
9.5,-1,1,1443929.0,81832.0,9.865926742553711,-0.0010136141208931804
9.48,-1,1,1441161.0,81663.0,9.8468656539917,-0.001004585879854858
9.46,-1,1,1438082.0,81575.0,9.825662612915039,-0.0009681812371127307
9.44,-1,1,1435286.0,81387.0,9.806407928466797,-0.0009637480834499002
9.42,-1,1,1432307.0,81136.0,9.785893440246582,-0.0009781839326024055
9.4,-1,1,1429504.0,80838.0,9.766590118408203,-0.0010046304669231176
9.38,-1,1,1426603.0,80556.0,9.746613502502441,-0.0010259798727929592
9.36,-1,1,1423757.0,80477.0,9.727014541625977,-0.0009913492249324918
9.34,-1,1,1421032.0,80227.0,9.708250045776367,-0.0010052825091406703
9.32,-1,1,1418079.0,80061.0,9.68791389465332,-0.0009932791581377387
9.3,-1,1,1412377.0,79551.0,9.648648262023926,-0.0010214312933385372
9.28,-1,1,1409512.0,79476.0,9.628918647766113,-0.0009860987775027752
9.26,-1,1,1406661.0,79313.0,9.609285354614258,-0.0009765492868609726
9.24,-1,1,1403899.0,79124.0,9.590265274047852,-0.0009725163108669221
9.22,-1,1,1401043.0,78975.0,9.570597648620605,-0.0009401245042681694
9.2,-1,1,1398254.0,78743.0,9.5513916015625,-0.0009655097965151072
9.18,-1,1,1395388.0,78634.0,9.531655311584473,-0.0009399931877851486
9.16,-1,1,1392467.0,78474.0,9.511540412902832,-0.0009252311429008842
9.14,-1,1,1389510.0,78227.0,9.491177558898926,-0.0009351125336252153
9.12,-1,1,1386629.0,78023.0,9.47133731842041,-0.0009361749398522079
9.1,-1,1,1383779.0,77708.0,9.451711654663086,-0.000967918080277741
9.08,-1,1,1381048.0,77541.0,9.432905197143555,-0.0009557718876749277
9.06,-1,1,1378126.0,77425.0,9.4127836227417,-0.0009306161664426327
9.04,-1,1,1375333.0,77192.0,9.393548965454102,-0.0009404117590747774
9.02,-1,1,1372500.0,76984.0,9.374040603637695,-0.000942734710406512
9.0,-1,1,1369531.0,76851.0,9.353594779968262,-0.00092153693549335
8.98,-1,1,1366578.0,76688.0,9.333259582519531,-0.0009102478506974876
8.96,-1,1,1363806.0,76489.0,9.314170837402344,-0.0009179477347061038
8.94,-1,1,1361022.0,76186.0,9.294999122619629,-0.0009365620790049434
8.92,-1,1,1358138.0,76002.0,9.275137901306152,-0.0009322097757831216
8.9,-1,1,1355263.0,75760.0,9.255339622497559,-0.0009436073596589267
8.88,-1,1,1352395.0,75625.0,9.235589981079102,-0.0009258253267034888
8.86,-1,1,1349755.0,75297.0,9.21741008758545,-0.0009603248327039182
8.84,-1,1,1346761.0,75209.0,9.196792602539062,-0.0009275321499444544
8.82,-1,1,1343811.0,74913.0,9.176477432250977,-0.0009510829695500433
8.8,-1,1,1340952.0,74638.0,9.15678882598877,-0.0009698164649307728
8.78,-1,1,1338098.0,74455.0,9.13713550567627,-0.0009630468557588756
8.76,-1,1,1335316.0,74277.0,9.1179780960083,-0.0009578737081028521
8.74,-1,1,1332353.0,74122.0,9.097573280334473,-0.000944846251513809
8.72,-1,1,1326455.0,73758.0,9.056958198547363,-0.0009263555984944105
8.7,-1,1,1323606.0,73572.0,9.037338256835938,-0.0009228220442309976
8.68,-1,1,1320938.0,73346.0,9.018965721130371,-0.0009326780564151704
8.66,-1,1,1318169.0,73172.0,8.999897003173828,-0.0009256082703359425
8.64,-1,1,1315424.0,72979.0,8.980993270874023,-0.0009262099047191441
8.62,-1,1,1312664.0,72762.0,8.961987495422363,-0.0009319452801719308
8.6,-1,1,1309916.0,72650.0,8.943063735961914,-0.0009074503323063254
8.58,-1,1,1307129.0,72511.0,8.923871040344238,-0.0008895662031136453
8.56,-1,1,1304289.0,72274.0,8.904314041137695,-0.0009010012145154178
8.54,-1,1,1301572.0,72195.0,8.885603904724121,-0.0008655925048515201
8.52,-1,1,1298822.0,71981.0,8.866666793823242,-0.0008723510545678437
8.5,-1,1,1296166.0,71829.0,8.848376274108887,-0.0008610169170424342
8.48,-1,1,1293300.0,71639.0,8.82863998413086,-0.0008606014889664948
8.46,-1,1,1290570.0,71356.0,8.809840202331543,-0.0008834710461087525
8.44,-1,1,1287815.0,71171.0,8.790867805480957,-0.0008795963949523866
8.42,-1,1,1285096.0,70939.0,8.772144317626953,-0.0008901911787688732
8.4,-1,1,1282250.0,70766.0,8.752545356750488,-0.0008800459327176213
8.38,-1,1,1279480.0,70525.0,8.73346996307373,-0.0008945409208536148
8.36,-1,1,1276767.0,70381.0,8.714787483215332,-0.0008805115940049291
8.34,-1,1,1273935.0,70300.0,8.695284843444824,-0.000845682923682034
8.32,-1,1,1271148.0,70112.0,8.676093101501465,-0.0008450617315247655
8.3,-1,1,1268417.0,69872.0,8.657286643981934,-0.0008551021455787122
8.28,-1,1,1265632.0,69702.0,8.638108253479004,-0.0008487096638418734
8.26,-1,1,1262906.0,69466.0,8.619336128234863,-0.000860244152136147
8.24,-1,1,1260070.0,69370.0,8.59980583190918,-0.0008286135853268206
8.22,-1,1,1257255.0,69178.0,8.58042049407959,-0.0008268376113846898
8.2,-1,1,1254574.0,68978.0,8.561958312988281,-0.0008269631071016192
8.18,-1,1,1251792.0,68795.0,8.542800903320312,-0.0008257460431195796
8.16,-1,1,1249028.0,68623.0,8.52376651763916,-0.0008176362607628107
8.14,-1,1,1243457.0,68260.0,8.485403060913086,-0.0008084888104349375
8.12,-1,1,1240816.0,68199.0,8.467216491699219,-0.0007726353942416608
8.1,-1,1,1237910.0,67836.0,8.447203636169434,-0.0008123746956698596
8.08,-1,1,1235204.0,67617.0,8.428568840026855,-0.0008215322159230709
8.06,-1,1,1232460.0,67465.0,8.409672737121582,-0.000810124387498945
8.04,-1,1,1229628.0,67299.0,8.39017105102539,-0.0008106453460641205
8.02,-1,1,1226943.0,67135.0,8.371681213378906,-0.0007920018979348242
8.0,-1,1,1224080.0,66906.0,8.351964950561523,-0.0008006411953829229
7.9799999999999995,-1,1,1221380.0,66738.0,8.333372116088867,-0.0008000433444976807
7.96,-1,1,1218680.0,66585.0,8.314778327941895,-0.0007798640290275216
7.94,-1,1,1215703.0,66519.0,8.294278144836426,-0.0007423920906148851
7.92,-1,1,1212976.0,66225.0,8.27549934387207,-0.0007696773973293602
7.9,-1,1,1210255.0,66008.0,8.25676155090332,-0.0007729006465524435
7.88,-1,1,1207547.0,65829.0,8.238113403320312,-0.0007691850187256932
7.86,-1,1,1204856.0,65643.0,8.219582557678223,-0.0007703872397542
7.84,-1,1,1202055.0,65437.0,8.200292587280273,-0.0007698512636125088
7.82,-1,1,1199290.0,65222.0,8.181252479553223,-0.0007780866581015289
7.8,-1,1,1196591.0,65165.0,8.162666320800781,-0.000739196315407753
7.78,-1,1,1193685.0,64975.0,8.142654418945312,-0.0007345660706050694
7.76,-1,1,1190997.0,64732.0,8.124143600463867,-0.0007485394016839564
7.74,-1,1,1188194.0,64490.0,8.104841232299805,-0.0007598613738082349
7.72,-1,1,1185367.0,64399.0,8.085373878479004,-0.0007282249280251563
7.7,-1,1,1182640.0,64019.0,8.066594123840332,-0.0007799913291819394
7.68,-1,1,1179905.0,64012.0,8.047760009765625,-0.0007272912771441042
7.66,-1,1,1177071.0,63834.0,8.028244972229004,-0.0007128274301066995
7.64,-1,1,1174349.0,63586.0,8.009499549865723,-0.0007367334910668433
7.62,-1,1,1171628.0,63449.0,7.990761756896973,-0.0007184080895967782
7.6,-1,1,1168724.0,63208.0,7.970763683319092,-0.0007206741720438004
7.58,-1,1,1165974.0,63094.0,7.951826095581055,-0.0007046294631436467
7.56,-1,1,1163260.0,62869.0,7.933136463165283,-0.0007146038115024567
7.54,-1,1,1157825.0,62460.0,7.895709037780762,-0.0007190094911493361
7.52,-1,1,1155035.0,62231.0,7.876495838165283,-0.0007280257996171713
7.5,-1,1,1152260.0,61981.0,7.857386112213135,-0.0007423186325468123
7.4799999999999995,-1,1,1149149.0,61807.0,7.835962772369385,-0.0007300756406039
7.46,-1,1,1146206.0,61548.0,7.8156962394714355,-0.0007447922835126519
7.44,-1,1,1143382.0,61333.0,7.7962493896484375,-0.0007470358978025615
7.42,-1,1,1140420.0,61272.0,7.775851726531982,-0.0007075871690176427
7.4,-1,1,1137517.0,61045.0,7.755861282348633,-0.000711253669578582
7.38,-1,1,1134617.0,60764.0,7.7358903884887695,-0.0007327246130444109
7.36,-1,1,1131732.0,60511.0,7.7160234451293945,-0.0007447032839991152
7.34,-1,1,1128868.0,60370.0,7.696300506591797,-0.0007264809682965279
7.32,-1,1,1125928.0,60103.0,7.676054954528809,-0.0007430363912135363
7.3,-1,1,1123004.0,59963.0,7.655918598175049,-0.0007228172034956515
7.28,-1,1,1120194.0,59821.0,7.636568069458008,-0.0007054329616948962
7.26,-1,1,1117225.0,59742.0,7.616122245788574,-0.0006715795025229454
7.24,-1,1,1114339.0,59486.0,7.596248626708984,-0.0006842198199592531
7.22,-1,1,1111518.0,59197.0,7.576822280883789,-0.0007088860729709268
7.2,-1,1,1108743.0,59063.0,7.557712554931641,-0.0006887868512421846
7.18,-1,1,1105641.0,58901.0,7.536350727081299,-0.0006767186569049954
7.16,-1,1,1102918.0,58650.0,7.517599582672119,-0.0006899168365634978
7.14,-1,1,1099888.0,58489.0,7.496733665466309,-0.0006765915895812213
7.12,-1,1,1097116.0,58261.0,7.477644443511963,-0.0006828933255746961
7.1,-1,1,1094276.0,58141.0,7.45808744430542,-0.0006600933847948909
7.08,-1,1,1091324.0,58009.0,7.437758445739746,-0.0006374762742780149
7.06,-1,1,1088449.0,57800.0,7.417960166931152,-0.0006389617337845266
7.04,-1,1,1085661.0,57545.0,7.39876127243042,-0.0006549741956405342
7.02,-1,1,1082755.0,57316.0,7.378749370574951,-0.000660774065181613
7.0,-1,1,1079801.0,57202.0,7.358407020568848,-0.0006344589637592435
6.9799999999999995,-1,1,1076913.0,56884.0,7.33851957321167,-0.0006644433597102761
6.96,-1,1,1071130.0,56491.0,7.298695087432861,-0.0006601189961656928
6.9399999999999995,-1,1,1068288.0,56338.0,7.2791242599487305,-0.0006453352398239076
6.92,-1,1,1065365.0,56082.0,7.258995056152344,-0.0006592693971469998
6.9,-1,1,1062369.0,55858.0,7.238363742828369,-0.0006624761736020446
6.88,-1,1,1059566.0,55638.0,7.219061374664307,-0.0006670981529168785
6.86,-1,1,1056701.0,55422.0,7.199332237243652,-0.0006695202318951488
6.84,-1,1,1053770.0,55282.0,7.179147720336914,-0.0006493619293905795
6.82,-1,1,1050855.0,54995.0,7.159073829650879,-0.0006731518660672009
6.8,-1,1,1048119.0,54882.0,7.140233039855957,-0.0006492119282484055
6.78,-1,1,1045141.0,54552.0,7.119725704193115,-0.0006821757415309548
6.76,-1,1,1042206.0,54466.0,7.099514007568359,-0.0006501628085970879
6.74,-1,1,1039341.0,54269.0,7.079784870147705,-0.0006461326847784221
6.72,-1,1,1036521.0,54178.0,7.060365200042725,-0.0006172554567456245
6.7,-1,1,1033659.0,53923.0,7.040656089782715,-0.0006322902627289295
6.68,-1,1,1030800.0,53642.0,7.020967960357666,-0.0006507051875814795
6.66,-1,1,1027788.0,53473.0,7.0002264976501465,-0.0006391809438355267
6.64,-1,1,1024920.0,53343.0,6.980475902557373,-0.0006165623781271279
6.62,-1,1,1022098.0,53112.0,6.961043357849121,-0.0006264970288611948
6.6,-1,1,1019267.0,52940.0,6.941547870635986,-0.0006179488264024258
6.58,-1,1,1016350.0,52727.0,6.921460151672363,-0.0006200526840984821
6.56,-1,1,1013376.0,52631.0,6.900979995727539,-0.0005876228678971529
6.54,-1,1,1010545.0,52405.0,6.881484508514404,-0.0005933045176789165
6.52,-1,1,1007565.0,52168.0,6.860963344573975,-0.0005997286061756313
6.5,-1,1,1004700.0,51898.0,6.841233730316162,-0.000617342593614012
6.4799999999999995,-1,1,1001870.0,51674.0,6.8217453956604,-0.0006240017246454954
6.46,-1,1,998881.0,51604.0,6.801162242889404,-0.0005856543430127203
6.4399999999999995,-1,1,995997.0,51414.0,6.781302452087402,-0.0005790466675534844
6.42,-1,1,993109.0,51243.0,6.761414051055908,-0.000569857656955719
6.4,-1,1,990358.0,50975.0,6.742469787597656,-0.0005876494105905294
6.38,-1,1,984379.0,50591.0,6.701295852661133,-0.0005788486450910568
6.36,-1,1,981575.0,50406.0,6.681986331939697,-0.0005746158421970904
6.34,-1,1,978717.0,50174.0,6.66230583190918,-0.000579579034820199
6.32,-1,1,975650.0,49992.0,6.6411848068237305,-0.000570571341086179
6.3,-1,1,972858.0,49842.0,6.621958255767822,-0.000557765772100538
6.28,-1,1,970018.0,49709.0,6.602401256561279,-0.0005539153935387731
6.26,-1,1,967184.0,49493.0,6.582884788513184,-0.0005414685583673418
6.24,-1,1,964055.0,49200.0,6.561337471008301,-0.0005603042081929743
6.22,-1,1,961116.0,49005.0,6.541098594665527,-0.000557551218662411
6.2,-1,1,958365.0,48785.0,6.522153854370117,-0.0005632726242765784
6.18,-1,1,955488.0,48603.0,6.502342224121094,-0.000556682760361582
