UsbSMU Set Voltage,UsbSMU Set Current Min,UsbSMU Set Current Max,UsbSMU Meas ADC Voltage,UsbSMU Meas ADC Current,UsbSMU Meas Voltage,UsbSMU Meas Current
1.12,-1,1,146072.0,-6849.0,0.9284056425094604,9.575168951414526e-05
1.1400000000000001,-1,1,148627.0,-6668.0,0.9460002779960632,9.437422704650089e-05
1.16,-1,1,151137.0,-6483.0,0.9632850885391235,9.247755951946601e-05
1.18,-1,1,153685.0,-6294.0,0.9808314442634583,9.243962995242327e-05
1.2,-1,1,156258.0,-6125.0,0.9985501170158386,9.105914068641141e-05
1.22,-1,1,158756.0,-5954.0,1.0157523155212402,8.638414146844298e-05
1.24,-1,1,161334.0,-5768.0,1.0335053205490112,9.039924771059304e-05
1.26,-1,1,163780.0,-5638.0,1.0503493547439575,7.678826659685001e-05
1.28,-1,1,166503.0,-5414.0,1.0691009759902954,8.500613330397755e-05
1.3,-1,1,169285.0,-5213.0,1.0882588624954224,8.145614265231416e-05
1.32,-1,1,171930.0,-5020.0,1.1064733266830444,8.848826109897345e-05
1.34,-1,1,174444.0,-4872.0,1.1237856149673462,7.817611185600981e-05
1.36,-1,1,176986.0,-4703.0,1.1412907838821411,7.40799805498682e-05
1.3800000000000001,-1,1,179659.0,-4489.0,1.1596980094909668,8.143645391101018e-05
1.4000000000000001,-1,1,182270.0,-4320.0,1.1776783466339111,7.594227645313367e-05
1.42,-1,1,184821.0,-4102.0,1.195245385169983,8.793265442363918e-05
1.44,-1,1,187507.0,-3939.0,1.2137422561645508,7.87025855970569e-05
1.46,-1,1,189935.0,-3776.0,1.2304624319076538,7.142956019379199e-05
1.48,-1,1,192571.0,-3608.0,1.24861478805542,6.988905079197139e-05
1.5,-1,1,195187.0,-3404.0,1.2666295766830444,7.386819197563455e-05
1.52,-1,1,197829.0,-3237.0,1.2848232984542847,6.761447002645582e-05
1.54,-1,1,200346.0,-3026.0,1.3021563291549683,7.682764407945797e-05
1.56,-1,1,202969.0,-2880.0,1.3202192783355713,6.55968178762123e-05
1.58,-1,1,205701.0,-2694.0,1.339032769203186,6.55981493764557e-05
1.6,-1,1,208306.0,-2524.0,1.3569717407226562,5.942496136412956e-05
1.62,-1,1,210955.0,-2316.0,1.375213861465454,6.666024273727089e-05
1.6400000000000001,-1,1,213452.0,-2167.0,1.392409086227417,5.455153586808592e-05
1.6600000000000001,-1,1,216164.0,-1981.0,1.4110848903656006,5.890612374059856e-05
1.68,-1,1,218653.0,-1784.0,1.4282251596450806,5.9269026678521186e-05
1.7,-1,1,223845.0,-1462.0,1.4639790058135986,4.6679750084877014e-05
1.72,-1,1,226637.0,-1276.0,1.483205795288086,4.3844669562531635e-05
1.74,-1,1,229176.0,-1086.0,1.500690221786499,4.6802651922916993e-05
1.76,-1,1,231691.0,-865.0,1.5180095434188843,5.573833914240822e-05
1.78,-1,1,234258.0,-754.0,1.5356868505477905,3.525314969010651e-05
1.8,-1,1,237091.0,-549.0,1.555195927619934,3.755544821615331e-05
1.82,-1,1,239654.0,-372.0,1.572845697402954,3.6995297705288976e-05
1.84,-1,1,241975.0,-221.0,1.5888288021087646,2.8641683456953615e-05
1.86,-1,1,244515.0,-65.0,1.6063202619552612,2.032828524534125e-05
1.8800000000000001,-1,1,247125.0,155.0,1.6242936849594116,3.261922029196285e-05
1.9000000000000001,-1,1,249798.0,342.0,1.6427010297775269,3.222121449653059e-05
1.92,-1,1,252267.0,529.0,1.6597034931182861,3.2402265787823126e-05
1.94,-1,1,254921.0,677.0,1.677979826927185,2.6943043849314563e-05
1.96,-1,1,257392.0,866.0,1.6949961185455322,2.50077046075603e-05
1.98,-1,1,260142.0,1053.0,1.7139335870742798,2.3491684260079637e-05
2.0,-1,1,262819.0,1226.0,1.7323683500289917,1.795860953279771e-05
2.02,-1,1,265213.0,1413.0,1.748854398727417,2.2233523850445636e-05
2.04,-1,1,267914.0,1586.0,1.7674543857574463,1.622060881345533e-05
2.06,-1,1,270663.0,1750.0,1.7863850593566895,9.546881301503163e-06
2.08,-1,1,273290.0,1933.0,1.8044754266738892,8.968366273620632e-06
2.1,-1,1,275893.0,2146.0,1.8224008083343506,1.3226559531176463e-05
2.12,-1,1,278478.0,2323.0,1.8402020931243896,1.4606389413529541e-05
2.14,-1,1,281020.0,2484.0,1.857707142829895,7.692529834457673e-06
2.16,-1,1,283659.0,2686.0,1.875880241394043,1.3727907571592368e-05
2.18,-1,1,286284.0,2855.0,1.8939570188522339,8.59350348036969e-06
2.2,-1,1,288865.0,3042.0,1.9117306470870972,8.056177648541052e-06
2.22,-1,1,291619.0,3216.0,1.93069589138031,2.9615257517434657e-06
2.24,-1,1,293960.0,3404.0,1.9468166828155518,5.040004452894209e-06
2.2600000000000002,-1,1,296569.0,3616.0,1.9647834300994873,1.3195729479775764e-05
2.2800000000000002,-1,1,301706.0,3956.0,2.0001585483551025,3.52512461176957e-06
2.3000000000000003,-1,1,304332.0,4112.0,2.018242120742798,-5.307178980729077e-06
2.32,-1,1,307082.0,4301.0,2.037179708480835,2.8871431823063176e-07
2.34,-1,1,309618.0,4510.0,2.0546436309814453,5.245275588094955e-06
2.36,-1,1,312146.0,4678.0,2.072052240371704,-3.1448366826225538e-06
2.38,-1,1,314931.0,4839.0,2.091230869293213,-1.1356825780239888e-05
2.4,-1,1,317410.0,5007.0,2.108302116394043,-1.555397830088623e-05
2.42,-1,1,320171.0,5218.0,2.1273152828216553,-7.298529908439377e-06
2.44,-1,1,322808.0,5396.0,2.145474672317505,-1.0015358384407591e-05
2.46,-1,1,325258.0,5542.0,2.162346363067627,-2.0666779164457694e-05
2.48,-1,1,327808.0,5740.0,2.1799066066741943,-2.062347084574867e-05
2.5,-1,1,330506.0,5934.0,2.198485851287842,-1.4909235687809996e-05
2.52,-1,1,333060.0,6059.0,2.216073989868164,-3.34142787323799e-05
2.54,-1,1,336029.0,6279.0,2.2365195751190186,-2.9251141313579865e-05
2.56,-1,1,338516.0,6438.0,2.253645658493042,-3.390894198673777e-05
2.58,-1,1,341018.0,6618.0,2.2708754539489746,-3.6505785828921944e-05
2.6,-1,1,343560.0,6799.0,2.2883808612823486,-3.307020597276278e-05
2.62,-1,1,346236.0,7020.0,2.3068084716796875,-3.512578041409142e-05
2.64,-1,1,348637.0,7187.0,2.323342800140381,-2.6973453714163043e-05
2.66,-1,1,351158.0,7321.0,2.340703248977661,-3.91657194995787e-05
2.68,-1,1,353834.0,7514.0,2.359131336212158,-3.7824745959369466e-05
2.7,-1,1,356515.0,7704.0,2.377593755722046,-3.944023774238303e-05
2.72,-1,1,358968.0,7889.0,2.3944857120513916,-3.5284843761473894e-05
2.74,-1,1,361532.0,8053.0,2.412142515182495,-4.2777552152983844e-05
2.7600000000000002,-1,1,364087.0,8233.0,2.429737091064453,-4.331674790591933e-05
2.7800000000000002,-1,1,366770.0,8419.0,2.4482133388519287,-4.1897903429344296e-05
2.8000000000000003,-1,1,369204.0,8625.0,2.4649746417999268,-3.60201156581752e-05
2.82,-1,1,371797.0,8758.0,2.4828310012817383,-5.037012670072727e-05
2.84,-1,1,374306.0,8947.0,2.5001089572906494,-4.5695203880313784e-05
2.86,-1,1,376931.0,9113.0,2.518185615539551,-5.2228551794542e-05
2.88,-1,1,381851.0,9477.0,2.5520665645599365,-5.053063796367496e-05
2.9,-1,1,384546.0,9712.0,2.5706253051757812,-3.58599609171506e-05
2.92,-1,1,387071.0,9858.0,2.5880134105682373,-4.806982906302437e-05
2.94,-1,1,389652.0,10023.0,2.6057870388031006,-4.9131165724247694e-05
2.96,-1,1,392174.0,10222.0,2.623154640197754,-4.8028545279521495e-05
2.98,-1,1,394724.0,10344.0,2.6407148838043213,-6.136224692454562e-05
3.0,-1,1,397407.0,10555.0,2.6591908931732178,-5.8099500165553764e-05
3.02,-1,1,399898.0,10728.0,2.676344871520996,-5.846126441610977e-05
3.04,-1,1,402497.0,10870.0,2.694242477416992,-7.532462041126564e-05
3.06,-1,1,405030.0,11071.0,2.7116858959198,-6.882998422952369e-05
3.08,-1,1,407792.0,11287.0,2.730705738067627,-5.9316047554602847e-05
3.1,-1,1,410373.0,11439.0,2.7484796047210693,-6.854804087197408e-05
3.12,-1,1,412820.0,11641.0,2.7653305530548096,-6.129439134383574e-05
3.14,-1,1,415300.0,11785.0,2.7824087142944336,-7.052900764392689e-05
3.16,-1,1,418029.0,11959.0,2.801201581954956,-6.605187081731856e-05
3.18,-1,1,420690.0,12136.0,2.819526433944702,-7.893793372204527e-05
3.2,-1,1,423093.0,12307.0,2.836074113845825,-8.051834447542205e-05
3.22,-1,1,425536.0,12529.0,2.8528974056243896,-6.674948963336647e-05
3.24,-1,1,428125.0,12676.0,2.8707263469696045,-7.975809421623126e-05
3.2600000000000002,-1,1,430701.0,12866.0,2.888465642929077,-7.602089317515492e-05
3.2800000000000002,-1,1,433369.0,13031.0,2.9068384170532227,-8.287420496344566e-05
3.3000000000000003,-1,1,435924.0,13204.0,2.9244332313537598,-8.509217150276527e-05
3.3200000000000003,-1,1,438443.0,13398.0,2.941779851913452,-8.295301086036488e-05
3.34,-1,1,441032.0,13552.0,2.959608554840088,-9.232429874828085e-05
3.36,-1,1,443565.0,13756.0,2.9770517349243164,-8.718738536117598e-05
3.38,-1,1,446220.0,13903.0,2.995335102081299,-9.494263213127851e-05
3.4,-1,1,448792.0,14096.0,3.013046979904175,-9.216304897563532e-05
